test_num,total_gpu,bw_type,cluster_type,if_dynamic,BandDisp,BandDisp_time,Default,Default_time,Tree,Tree_time,EHA,EHA_time,Topo,Topo_time,Random,Random_time,UpperBandDisp,UpperBandDisp_time
15,32,1111,Het-4Mix,True,74.5346683180479,0.08925087451934814,26.465160347753923,4.2319297790527344e-05,44.530223300450295,0.036907224655151366,71.37206621657023,0.04872025012969971,27.3208284695451,2.6750564575195313e-05,29.248165152459332,3.084182739257813e-05,72.5184146830998,0.00983494758605957
16,32,1111,Het-4Mix,True,73.985646470627,0.10336649894714356,28.237401536884782,4.250526428222656e-05,50.199767852803646,0.035339217185974124,69.46517984941619,0.06452920913696289,28.93211928250297,2.681732177734375e-05,32.95953206528727,3.097057342529297e-05,71.7151952181317,0.012217340469360351
17,32,1111,Het-4Mix,True,72.3466119540499,0.2219792604446411,26.116063265686115,4.432201385498047e-05,51.085861149435374,0.034579381942749024,68.12573506318762,0.1838393211364746,27.90245620684739,2.734661102294922e-05,32.31515889250434,3.0736923217773435e-05,70.96687262237697,0.03314136505126953
18,32,1111,Het-4Mix,True,74.30762011069638,0.15223801136016846,26.469714343619263,4.405975341796875e-05,53.30063335826174,0.03375828742980957,71.32585034920828,0.11487226963043212,28.256107284780537,2.814769744873047e-05,33.76356781503104,3.0679702758789064e-05,73.36902611979548,0.021546025276184082
19,32,1111,Het-4Mix,True,76.97155956276839,0.15218969345092773,34.04732691028554,4.540443420410156e-05,56.889214823497184,0.03153607845306396,71.7932189911255,0.11730298042297363,35.29037062802561,2.8214454650878907e-05,36.041508414206945,3.1151771545410155e-05,75.99866422605534,0.020628948211669922
20,32,1111,Het-4Mix,True,77.6534863023148,0.11073717594146729,35.264398162633185,4.5123100280761717e-05,60.36896560163203,0.029980106353759764,69.11487676391909,0.07732122421264648,36.009932818454665,2.7980804443359375e-05,37.86770378595476,3.098964691162109e-05,75.10527939644423,0.01450660228729248
21,32,1111,Het-4Mix,True,85.78008492615896,0.07572314739227295,39.66041724407547,4.573822021484375e-05,69.18858553370664,0.02546633720397949,76.85211970644532,0.047056961059570315,39.898386409890016,2.8252601623535156e-05,41.73295798998828,3.135204315185547e-05,82.26052803502631,0.009252991676330567
22,32,1111,Het-4Mix,True,88.07134229046336,0.08625302791595459,37.34220597710988,4.700660705566406e-05,72.79335859747698,0.02517998218536377,78.88620726707825,0.057706232070922854,37.877707249444704,2.842903137207031e-05,42.38301895556366,3.100872039794922e-05,85.08369123816406,0.010988507270812988
23,32,1111,Het-4Mix,True,85.23128811482286,0.09012358665466308,36.068488501303314,4.7178268432617186e-05,77.9409232653725,0.023978238105773927,74.59593295221545,0.06306463718414307,35.977080823058344,2.8467178344726564e-05,43.729004027874474,3.098964691162109e-05,81.4295028974473,0.012225885391235352
24,32,1111,Het-4Mix,True,91.17678399042151,0.06594001770019531,36.05978215355438,4.688739776611328e-05,84.68252062069806,0.022820606231689453,75.59993914378526,0.03979523181915283,36.014154777128525,2.941131591796875e-05,46.491399996789724,3.1261444091796876e-05,87.25702961799536,0.009363908767700196
25,32,1111,Het-4Mix,True,92.70597560657454,0.14553536891937255,44.62036966582329,4.88424301147461e-05,91.29898464750427,0.016387777328491213,86.99165456095857,0.12662866592407226,45.52011259641455,3.025054931640625e-05,59.71755738171346,3.145217895507812e-05,87.83915743033926,0.023481807708740234
26,32,1111,Het-4Mix,True,99.12819997371071,0.13638060569763183,58.64281618010657,4.841327667236328e-05,97.44561271622024,0.014533567428588866,91.51745888134774,0.11957995414733887,58.64281618010657,3.0007362365722656e-05,64.55669364448192,3.177642822265625e-05,93.31170194216149,0.02109475612640381
27,32,1111,Het-4Mix,True,98.20384285083824,0.08891111850738526,61.35147041069684,4.8956871032714845e-05,97.21480039202419,0.01261617660522461,84.20118840417898,0.07423713684082031,61.37174924466388,3.0407905578613283e-05,69.04812552636912,3.183364868164063e-05,98.2739263628492,0.013173074722290038
28,32,1111,Het-4Mix,True,99.24113808958427,0.0464654541015625,63.22000516634229,4.782199859619141e-05,97.63042233521614,0.009896745681762695,89.15989015833438,0.03470356464385986,63.59914002639318,3.0374526977539064e-05,70.17831534558134,3.172874450683594e-05,99.00539139606848,0.006450347900390625
29,32,1111,Het-4Mix,True,99.52530509283459,0.038882417678833006,72.74672561671852,4.772186279296875e-05,97.00274506407766,0.006572651863098145,99.52530509283459,0.03099485397338867,73.22860967468954,3.094196319580078e-05,77.53648986093187,3.132343292236328e-05,99.84487421312183,0.004767212867736816
30,32,1111,Het-4Mix,True,99.78300180831828,0.02439011573791504,76.03098514385161,4.700183868408203e-05,98.72702432221946,0.004327778816223145,99.78300180831828,0.019702677726745606,76.03098514385161,3.053665161132813e-05,80.681684440233,3.125667572021484e-05,99.78300180831828,0.002718820571899414
31,32,1111,Het-4Mix,True,100.0,0.011031441688537598,84.19718309859155,4.605293273925781e-05,99.07042253521125,0.0022232675552368163,100.0,0.009387345314025878,84.19718309859155,3.105640411376953e-05,87.6244131455399,3.152847290039063e-05,100.0,0.0011514997482299804
