test_num,total_gpu,bw_type,cluster_type,if_dynamic,BandDisp,BandDisp_time,Default,Default_time,Tree,Tree_time,EHA,EHA_time,Topo,Topo_time,Random,Random_time,UpperBandDisp,UpperBandDisp_time
22,32,20,H100_26H100_27H100_28H100_29,True,97.90455050316515,0.04025204658508301,84.67652122912652,7.199287414550781e-05,91.28612968801697,0.027034130096435547,97.90455050316515,0.0052013683319091794,84.75390696725447,2.6769638061523438e-05,90.2717611046439,3.1299591064453125e-05,100.0,0.004209842681884766
23,32,20,H100_26H100_27H100_28H100_29,True,97.33564745719909,0.0398695707321167,91.06250041431052,7.235050201416015e-05,90.88288459407671,0.026567068099975586,97.33564745719909,0.005090293884277344,83.86094076973168,2.639293670654297e-05,91.41064043950318,3.0994415283203125e-05,99.6726780883679,0.004140939712524414
24,32,20,H100_26H100_27H100_28H100_29,True,96.78503227868644,0.0347919225692749,89.96238581243826,7.230758666992187e-05,98.13195441484626,0.022203803062438965,96.72533484582617,0.004812722206115723,73.82023466821356,2.636909484863281e-05,89.70161282721652,3.095149993896484e-05,100.0,0.00341524600982666
25,32,20,H100_26H100_27H100_28H100_29,True,99.62490472737004,0.032464914321899414,93.73407377157442,7.343769073486328e-05,99.62490472737004,0.01963526725769043,99.62490472737004,0.005642447471618652,68.70289529834864,2.6774406433105468e-05,95.85258949111427,3.1566619873046876e-05,99.95552061102998,0.0036874818801879883
26,32,20,H100_26H100_27H100_28H100_29,True,94.82251830154986,0.031219367980957032,90.14825644983031,7.35616683959961e-05,94.82251830154986,0.018657388687133788,94.82251830154986,0.006379256248474121,72.1781304358971,2.7151107788085936e-05,93.25878067778751,3.174781799316406e-05,100.0,0.0034890127182006835
27,32,20,H100_26H100_27H100_28H100_29,True,78.92653991817949,0.027896466255187987,95.53855847030694,7.216453552246094e-05,80.1296050522791,0.015116024017333984,78.92653991817949,0.00541529655456543,84.03981149691123,2.658367156982422e-05,91.8242438421421,3.139972686767578e-05,100.0,0.0027612543106079104
28,32,20,H100_26H100_27H100_28H100_29,True,97.53607287030327,0.02150278091430664,94.8689778340643,7.277488708496094e-05,97.53607287030327,0.010687808990478515,97.2487320153193,0.004734506607055664,90.58681242675655,2.718925476074219e-05,94.20398684535112,3.127098083496094e-05,100.0,0.0019748926162719725
29,32,20,H100_26H100_27H100_28H100_29,True,93.3404038343871,0.019369063377380372,97.79747093616152,7.352352142333984e-05,93.3404038343871,0.008663568496704101,93.3404038343871,0.004896426200866699,92.7419946971242,2.7680397033691405e-05,96.13257189475831,3.121852874755859e-05,100.0,0.001809539794921875
30,32,20,H100_26H100_27H100_28H100_29,True,100.0,0.015222139358520508,99.3396772858916,7.297992706298829e-05,100.0,0.005923871994018555,100.0,0.004840993881225586,97.19362846503932,2.8076171875e-05,99.42221762515516,3.1828880310058594e-05,100.0,0.0013471031188964843
31,32,20,H100_26H100_27H100_28H100_29,True,100.0,0.010340852737426758,100.0,7.332324981689454e-05,100.0,0.003139667510986328,100.0,0.004665055274963379,100.0,2.833843231201172e-05,100.0,3.171920776367187e-05,100.0,0.0007848787307739258
