repeat_id,algorithm_name,search_mode,job_id,gpu_need,combo,predicted_standalone_bw,predicted_final_bw,real_standalone_bw,real_final_bw,real_contention_ratio,real_cluster_throughput,num_active_jobs
7,UpperBandDisp,real_data,0,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,232.24,1
7,UpperBandDisp,real_data,1,10,"[2,0,0,8]",75.11,75.11,75.11,75.11,1.0,307.35,2
7,UpperBandDisp,real_data,2,12,"[0,4,8,0]",141.27,141.27,141.27,141.27,1.0,448.62,3
7,UpperBandDisp,real_data,3,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,693.3199999999999,4
8,UpperBandDisp,real_data,0,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,204.92,1
8,UpperBandDisp,real_data,1,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,437.15999999999997,2
8,UpperBandDisp,real_data,2,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,681.8599999999999,3
8,UpperBandDisp,real_data,3,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,886.7799999999999,4
8,UpperBandDisp,real_data,4,6,"[0,0,6,0]",232.24,232.24,232.24,232.24,1.0,1119.02,5
8,UpperBandDisp,real_data,5,12,"[0,4,0,8]",141.27,141.27,141.27,141.27,1.0,1260.29,6
9,UpperBandDisp,real_data,0,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,204.92,1
9,UpperBandDisp,real_data,1,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,449.62,2
9,UpperBandDisp,real_data,2,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,654.54,3
9,UpperBandDisp,real_data,3,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,859.4599999999999,4
9,UpperBandDisp,real_data,4,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,1064.3799999999999,5
9,UpperBandDisp,real_data,5,10,"[4,0,6,0]",142.12,142.12,142.12,142.12,1.0,1206.5,6
9,UpperBandDisp,real_data,6,10,"[0,4,0,6]",142.12,142.12,142.12,142.12,1.0,1348.62,7
10,UpperBandDisp,real_data,0,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,232.24,1
10,UpperBandDisp,real_data,1,10,"[2,0,0,8]",75.11,75.11,75.11,75.11,1.0,307.35,2
10,UpperBandDisp,real_data,2,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,552.05,3
10,UpperBandDisp,real_data,3,10,"[0,4,6,0]",142.12,142.12,142.12,142.12,1.0,694.17,4
10,UpperBandDisp,real_data,4,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,899.0899999999999,5
11,UpperBandDisp,real_data,0,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,244.7,1
11,UpperBandDisp,real_data,1,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,476.94,2
11,UpperBandDisp,real_data,2,10,"[0,2,0,8]",75.11,75.11,75.11,75.11,1.0,552.05,3
11,UpperBandDisp,real_data,3,12,"[4,0,8,0]",141.27,141.27,141.27,141.27,1.0,693.3199999999999,4
12,UpperBandDisp,real_data,0,14,"[0,0,6,8]",148.44,148.44,148.44,148.44,1.0,148.44,1
12,UpperBandDisp,real_data,1,12,"[2,8,2,0]",64.77,15.465694385816802,64.77,15.465694385816802,0.23877866891796823,50.910000000000004,2
12,UpperBandDisp,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,283.15000000000003,3
13,UpperBandDisp,real_data,0,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,244.7,1
13,UpperBandDisp,real_data,1,12,"[4,0,0,8]",141.27,141.27,141.27,141.27,1.0,385.97,2
13,UpperBandDisp,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,590.89,3
13,UpperBandDisp,real_data,3,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,835.5899999999999,4
13,UpperBandDisp,real_data,4,10,"[0,6,4,0]",142.12,142.12,142.12,142.12,1.0,977.7099999999999,5
14,UpperBandDisp,real_data,0,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,204.92,1
14,UpperBandDisp,real_data,1,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,449.62,2
14,UpperBandDisp,real_data,2,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,694.3199999999999,3
14,UpperBandDisp,real_data,3,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,939.02,4
14,UpperBandDisp,real_data,4,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,1171.26,5
14,UpperBandDisp,real_data,5,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,1376.18,6
14,UpperBandDisp,real_data,6,10,"[0,0,4,6]",142.12,142.12,142.12,142.12,1.0,1518.3000000000002,7
15,UpperBandDisp,real_data,0,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,244.7,1
15,UpperBandDisp,real_data,1,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,476.94,2
15,UpperBandDisp,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,681.86,3
15,UpperBandDisp,real_data,3,10,"[0,0,5,5]",138.27,138.27,138.27,138.27,1.0,820.13,4
15,UpperBandDisp,real_data,4,10,"[4,0,3,3]",90.88,39.22732184158848,90.88,39.22732184158848,0.43163866463015493,780.77,5
16,UpperBandDisp,real_data,0,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,244.7,1
16,UpperBandDisp,real_data,1,14,"[4,0,2,8]",70.38,70.38,70.38,70.38,1.0,315.08,2
16,UpperBandDisp,real_data,2,12,"[0,8,4,0]",141.27,57.155445783132535,141.27,57.155445783132535,0.4045830380344909,330.33000000000004,3
16,UpperBandDisp,real_data,3,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,535.25,4
17,UpperBandDisp,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
17,UpperBandDisp,real_data,1,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,346.19,2
17,UpperBandDisp,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,578.4300000000001,3
17,UpperBandDisp,real_data,3,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,783.35,4
17,UpperBandDisp,real_data,4,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,988.27,5
17,UpperBandDisp,real_data,5,6,"[0,4,2,0]",71.27,32.61036746024277,71.27,32.61036746024277,0.45756092970734913,944.2499999999999,6
17,UpperBandDisp,real_data,6,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,1149.1699999999998,7
18,UpperBandDisp,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
18,UpperBandDisp,real_data,1,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,346.19,2
18,UpperBandDisp,real_data,2,12,"[0,8,4,0]",141.27,44.93,141.27,44.93,0.3180434628725136,294.78,3
18,UpperBandDisp,real_data,3,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,539.48,4
18,UpperBandDisp,real_data,4,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,744.4,5
19,UpperBandDisp,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
19,UpperBandDisp,real_data,1,14,"[2,8,4,0]",70.38,16.92910843373494,70.38,16.92910843373494,0.24053862508858967,50.91,2
19,UpperBandDisp,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,283.15,3
0,GroundTruth,real_data,0,6,"[0,0,0,6]",232.24,232.24,232.24,232.24,1.0,232.24,1
0,GroundTruth,real_data,1,10,"[0,4,6,0]",142.12,142.12,142.12,142.12,1.0,374.36,2
0,GroundTruth,real_data,2,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,579.28,3
0,GroundTruth,real_data,3,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,784.1999999999999,4
0,GroundTruth,real_data,4,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,989.1199999999999,5
0,GroundTruth,real_data,5,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,1194.04,6
0,GroundTruth,real_data,6,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,1426.28,7
0,GroundTruth,real_data,7,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,1631.2,8
1,GroundTruth,real_data,0,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,244.7,1
1,GroundTruth,real_data,1,12,"[0,0,8,4]",141.27,141.27,141.27,141.27,1.0,385.97,2
1,GroundTruth,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,590.89,3
1,GroundTruth,real_data,3,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,835.5899999999999,4
1,GroundTruth,real_data,4,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,1067.83,5
1,GroundTruth,real_data,5,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,1272.75,6
1,GroundTruth,real_data,6,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,1477.67,7
2,GroundTruth,real_data,0,6,"[0,0,0,6]",232.24,232.24,232.24,232.24,1.0,232.24,1
2,GroundTruth,real_data,1,6,"[0,0,6,0]",232.24,232.24,232.24,232.24,1.0,464.48,2
2,GroundTruth,real_data,2,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,709.1800000000001,3
2,GroundTruth,real_data,3,12,"[8,0,2,2]",64.77,64.77,64.77,64.77,1.0,773.95,4
2,GroundTruth,real_data,4,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,1018.6500000000001,5
3,GroundTruth,real_data,0,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,204.92,1
3,GroundTruth,real_data,1,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,346.19,2
3,GroundTruth,real_data,2,12,"[8,0,4,0]",141.27,44.93,141.27,44.93,0.3180434628725136,294.78,3
3,GroundTruth,real_data,3,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,527.02,4
4,GroundTruth,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
4,GroundTruth,real_data,1,12,"[0,8,4,0]",141.27,44.93,141.27,44.93,0.3180434628725136,89.86,2
4,GroundTruth,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,322.1,3
4,GroundTruth,real_data,3,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,527.02,4
5,GroundTruth,real_data,0,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,204.92,1
5,GroundTruth,real_data,1,12,"[0,4,8,0]",141.27,141.27,141.27,141.27,1.0,346.19,2
5,GroundTruth,real_data,2,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,590.89,3
5,GroundTruth,real_data,3,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,835.5899999999999,4
5,GroundTruth,real_data,4,10,"[4,0,0,6]",142.12,142.12,142.12,142.12,1.0,977.7099999999999,5
6,GroundTruth,real_data,0,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,244.7,1
6,GroundTruth,real_data,1,12,"[0,0,8,4]",141.27,141.27,141.27,141.27,1.0,385.97,2
6,GroundTruth,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,590.89,3
6,GroundTruth,real_data,3,12,"[8,4,0,0]",141.27,141.27,141.27,141.27,1.0,732.16,4
6,GroundTruth,real_data,4,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,937.0799999999999,5
7,GroundTruth,real_data,0,6,"[0,0,0,6]",232.24,232.24,232.24,232.24,1.0,232.24,1
7,GroundTruth,real_data,1,10,"[0,0,8,2]",75.11,75.11,75.11,75.11,1.0,307.35,2
7,GroundTruth,real_data,2,12,"[4,8,0,0]",141.27,141.27,141.27,141.27,1.0,448.62,3
7,GroundTruth,real_data,3,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,693.3199999999999,4
8,GroundTruth,real_data,0,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,204.92,1
8,GroundTruth,real_data,1,6,"[0,0,0,6]",232.24,232.24,232.24,232.24,1.0,437.15999999999997,2
8,GroundTruth,real_data,2,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,681.8599999999999,3
8,GroundTruth,real_data,3,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,886.7799999999999,4
8,GroundTruth,real_data,4,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,1119.02,5
8,GroundTruth,real_data,5,12,"[8,0,4,0]",141.27,141.27,141.27,141.27,1.0,1260.29,6
9,GroundTruth,real_data,0,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,204.92,1
9,GroundTruth,real_data,1,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,449.62,2
9,GroundTruth,real_data,2,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,654.54,3
9,GroundTruth,real_data,3,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,859.4599999999999,4
9,GroundTruth,real_data,4,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,1064.3799999999999,5
9,GroundTruth,real_data,5,10,"[4,0,6,0]",142.12,142.12,142.12,142.12,1.0,1206.5,6
9,GroundTruth,real_data,6,10,"[4,6,0,0]",142.12,52.67,142.12,52.67,0.37060230790880944,1169.72,7
10,GroundTruth,real_data,0,6,"[0,0,0,6]",232.24,232.24,232.24,232.24,1.0,232.24,1
10,GroundTruth,real_data,1,10,"[0,4,6,0]",142.12,142.12,142.12,142.12,1.0,374.36,2
10,GroundTruth,real_data,2,4,"[0,4,0,0]",244.7,244.7,244.7,244.7,1.0,619.06,3
10,GroundTruth,real_data,3,10,"[8,0,0,2]",75.11,75.11,75.11,75.11,1.0,694.17,4
10,GroundTruth,real_data,4,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,899.0899999999999,5
11,GroundTruth,real_data,0,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,244.7,1
11,GroundTruth,real_data,1,6,"[0,0,6,0]",232.24,232.24,232.24,232.24,1.0,476.94,2
11,GroundTruth,real_data,2,10,"[0,8,2,0]",75.11,75.11,75.11,75.11,1.0,552.05,3
11,GroundTruth,real_data,3,12,"[8,0,0,4]",141.27,141.27,141.27,141.27,1.0,693.3199999999999,4
12,GroundTruth,real_data,0,14,"[0,0,6,8]",148.44,148.44,148.44,148.44,1.0,148.44,1
12,GroundTruth,real_data,1,12,"[2,8,2,0]",64.77,15.465694385816802,64.77,15.465694385816802,0.23877866891796823,50.910000000000004,2
12,GroundTruth,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,283.15000000000003,3
13,GroundTruth,real_data,0,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,244.7,1
13,GroundTruth,real_data,1,12,"[0,0,8,4]",141.27,141.27,141.27,141.27,1.0,385.97,2
13,GroundTruth,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,590.89,3
13,GroundTruth,real_data,3,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,835.5899999999999,4
13,GroundTruth,real_data,4,10,"[4,6,0,0]",142.12,142.12,142.12,142.12,1.0,977.7099999999999,5
14,GroundTruth,real_data,0,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,204.92,1
14,GroundTruth,real_data,1,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,449.62,2
14,GroundTruth,real_data,2,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,694.3199999999999,3
14,GroundTruth,real_data,3,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,939.02,4
14,GroundTruth,real_data,4,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,1171.26,5
14,GroundTruth,real_data,5,2,"[0,0,0,2]",204.92,204.92,204.92,204.92,1.0,1376.18,6
14,GroundTruth,real_data,6,10,"[8,2,0,0]",75.11,75.11,75.11,75.11,1.0,1451.29,7
15,GroundTruth,real_data,0,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,244.7,1
15,GroundTruth,real_data,1,6,"[0,0,6,0]",232.24,232.24,232.24,232.24,1.0,476.94,2
15,GroundTruth,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,681.86,3
15,GroundTruth,real_data,3,10,"[0,6,0,4]",142.12,142.12,142.12,142.12,1.0,823.98,4
15,GroundTruth,real_data,4,10,"[8,0,2,0]",75.11,75.11,75.11,75.11,1.0,899.09,5
16,GroundTruth,real_data,0,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,244.7,1
16,GroundTruth,real_data,1,14,"[0,6,8,0]",148.44,148.44,148.44,148.44,1.0,393.14,2
16,GroundTruth,real_data,2,12,"[8,0,0,4]",141.27,141.27,141.27,141.27,1.0,534.41,3
16,GroundTruth,real_data,3,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,739.3299999999999,4
17,GroundTruth,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
17,GroundTruth,real_data,1,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,346.19,2
17,GroundTruth,real_data,2,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,578.4300000000001,3
17,GroundTruth,real_data,3,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,783.35,4
17,GroundTruth,real_data,4,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,988.27,5
17,GroundTruth,real_data,5,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,1220.51,6
17,GroundTruth,real_data,6,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,1425.43,7
18,GroundTruth,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
18,GroundTruth,real_data,1,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,346.19,2
18,GroundTruth,real_data,2,12,"[4,8,0,0]",141.27,141.27,141.27,141.27,1.0,487.46000000000004,3
18,GroundTruth,real_data,3,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,732.1600000000001,4
18,GroundTruth,real_data,4,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,937.08,5
19,GroundTruth,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
19,GroundTruth,real_data,1,14,"[2,8,4,0]",70.38,16.92910843373494,70.38,16.92910843373494,0.24053862508858967,50.91,2
19,GroundTruth,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,283.15,3
