test_num,total_gpu,bw_type,cluster_type,if_dynamic,BandDisp,BandDisp_time,Default,Default_time,Tree,Tree_time,EHA,EHA_time,Topo,Topo_time,Random,Random_time,UpperBandDisp,UpperBandDisp_time
12,32,1111,H100_26H100_27H100_28H100_29,True,99.3682080104349,0.1147016453742981,86.3120451895401,3.9293766021728516e-05,71.9216358761342,0.04569877624511719,99.3682080104349,0.06555883169174194,86.3120451895401,2.6035308837890626e-05,50.55542034656651,3.1063556671142576e-05,99.99837322798048,0.012863409519195557
13,32,1111,H100_26H100_27H100_28H100_29,True,98.02295618051014,0.10876520395278931,83.37562760166168,3.992557525634766e-05,69.04875571970125,0.042199122905731204,98.02295618051014,0.06309186935424804,83.37562760166168,2.5436878204345703e-05,50.55165253067704,3.0155181884765626e-05,100.0,0.01136580467224121
14,32,1111,H100_26H100_27H100_28H100_29,True,98.8844201186801,0.0978119707107544,86.10411534434493,4.0726661682128905e-05,69.22315203157247,0.04003047704696655,98.8844201186801,0.0543508243560791,86.10411534434493,2.6056766510009767e-05,60.340262431391274,3.0426979064941407e-05,100.0,0.009947574138641358
15,32,1111,H100_26H100_27H100_28H100_29,True,97.93243180837032,0.09267264604568481,83.10119271156881,4.1358470916748047e-05,73.69093636365709,0.03803020000457764,97.93243180837032,0.05104538202285767,83.10119271156881,2.60162353515625e-05,64.92515233314998,3.0498504638671875e-05,99.42676503661819,0.009893932342529298
16,32,1111,H100_26H100_27H100_28H100_29,True,99.74673160728018,0.10798987865447998,80.43186719165391,4.183292388916016e-05,77.83958772997357,0.035326151847839354,99.72952542471967,0.06935887336730957,80.43186719165391,2.6397705078125e-05,65.88034578346364,3.038644790649414e-05,100.0,0.01228100061416626
17,32,1111,H100_26H100_27H100_28H100_29,True,96.00341451460288,0.21066791772842408,67.05172696471185,4.318952560424805e-05,88.40856676972565,0.0326123857498169,95.75143507301377,0.17475883722305297,67.05172696471185,2.7108192443847657e-05,75.24116573032717,3.196239471435547e-05,100.0,0.030176372528076173
18,32,1111,H100_26H100_27H100_28H100_29,True,96.8945868506573,0.1296585988998413,71.9853175083472,4.301309585571289e-05,84.88450748812929,0.029627711772918702,96.61079981138965,0.09670376062393188,71.9853175083472,2.6798248291015626e-05,76.46384594084022,3.04412841796875e-05,99.89436280414358,0.017368948459625243
19,32,1111,H100_26H100_27H100_28H100_29,True,99.47086655589742,0.12167927503585815,81.72328091066385,4.3587684631347655e-05,85.92105037699498,0.026593267917633057,99.36846217069746,0.09176891565322876,81.72328091066385,2.7008056640625e-05,79.38899907472431,3.060817718505859e-05,99.89772019434409,0.015342915058135986
20,32,1111,H100_26H100_27H100_28H100_29,True,99.73281401859073,0.08676504135131836,87.3036744148519,4.3625831604003904e-05,88.53550981149179,0.025336298942565918,99.49193838043716,0.058307578563690184,87.3036744148519,2.725362777709961e-05,81.98288702843114,3.0579566955566404e-05,99.98283512377395,0.010532379150390625
21,32,1111,H100_26H100_27H100_28H100_29,True,98.92634607926242,0.07070588111877442,85.95508162162106,4.487991333007813e-05,91.66870304634722,0.02302462816238403,98.76109399717174,0.04443383693695068,85.95508162162106,2.7773380279541014e-05,85.95888731362058,3.074407577514648e-05,99.93664539653601,0.008063406944274902
22,32,1111,H100_26H100_27H100_28H100_29,True,98.13333973658007,0.08307106733322143,85.63765923484644,4.5630931854248044e-05,90.22578672259701,0.022995707988739015,98.13333973658007,0.05662499189376831,85.63765923484644,2.8383731842041015e-05,87.83787189225897,3.113985061645508e-05,100.0,0.010076873302459717
23,32,1111,H100_26H100_27H100_28H100_29,True,97.7279835848198,0.08398771524429322,82.70102184454228,4.7020912170410156e-05,91.24350647583708,0.021924717426300047,97.79186199871536,0.05872075796127319,82.70102184454228,2.900362014770508e-05,91.33348279321197,3.1092166900634765e-05,99.74087015329125,0.010752840042114258
24,32,1111,H100_26H100_27H100_28H100_29,True,98.92380324989021,0.06823719501495361,69.9158146061603,4.798173904418945e-05,97.83458285109955,0.02067991256713867,96.91747328358048,0.04429847002029419,69.9158146061603,2.9709339141845703e-05,88.36850894654326,3.115653991699219e-05,99.97321036451471,0.00936335802078247
25,32,1111,H100_26H100_27H100_28H100_29,True,99.72654349998368,0.1616874623298645,67.11586598728319,4.8818588256835935e-05,99.64169239364568,0.01772519588470459,99.71619788834204,0.1415584135055542,67.11586598728319,3.067255020141602e-05,95.99723618520704,3.209114074707031e-05,99.94517499938833,0.02489732265472412
26,32,1111,H100_26H100_27H100_28H100_29,True,94.50543365079854,0.1488997483253479,71.44052351639003,4.856586456298828e-05,94.69870703629425,0.015179846286773682,94.50543365079854,0.13128952264785768,71.44052351639003,3.0701160430908206e-05,91.31595888008232,3.1840801239013675e-05,100.0,0.0220204496383667
27,32,1111,H100_26H100_27H100_28H100_29,True,77.69374443146407,0.08863922595977783,82.81711685974797,4.8453807830810544e-05,79.7991084161384,0.012592949867248536,77.69374443146407,0.07362033605575562,82.81711685974797,3.0438899993896485e-05,90.25660262039948,3.1535625457763674e-05,100.0,0.01236278772354126
28,32,1111,H100_26H100_27H100_28H100_29,True,97.40461649932722,0.04661990880966187,90.42788978852427,4.7454833984375e-05,98.05113342304114,0.009887533187866211,97.32439776922747,0.034566047191619875,90.42788978852427,3.0884742736816404e-05,94.3893590132955,3.149032592773438e-05,100.0,0.006084463596343994
29,32,1111,H100_26H100_27H100_28H100_29,True,93.71038139914337,0.043751542568206785,91.93554966347133,4.781484603881836e-05,93.71038139914337,0.007357020378112793,93.71038139914337,0.03453177213668823,91.93554966347133,3.1583309173583984e-05,97.14134203548846,3.169536590576172e-05,100.0,0.005068361759185791
30,32,1111,H100_26H100_27H100_28H100_29,True,100.0,0.027625670433044435,97.35870914356639,4.755496978759766e-05,100.0,0.0048477077484130856,100.0,0.021804094314575195,97.35870914356639,3.0906200408935546e-05,99.29840711625982,3.139019012451172e-05,100.0,0.002943522930145264
31,32,1111,H100_26H100_27H100_28H100_29,True,100.0,0.011563246250152587,100.0,4.5969486236572266e-05,100.0,0.002306668758392334,100.0,0.009626052379608153,100.0,3.0808448791503906e-05,100.0,3.167390823364258e-05,100.0,0.0011445283889770508
